game_id,move_no,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_black_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
c3dd5bc4-509f-41ed-a530-2ed89914b58a,11,wzprichard,bxc3,b2c3,b2,c3,P,White,r1bqk1nr/pppn1ppp/4p3/3p4/3PP3/P1PB4/2P2PPP/R1BQK1NR,0,0,0,0,0,0,15,15,8,8,1,1,2,1,1,2,2,2,3,3,6,4,3,2,0,0,0,0,25,4,5,2,0,0,0,0,0,0,0,0,1,1,7,6,0,0,0,0,1,1,9,25,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3
c3dd5bc4-509f-41ed-a530-2ed89914b58a,12,ivanchuk86,c5,c7c5,c7,c5,P,Black,r1bqk1nr/pp1n1ppp/4p3/2pp4/3PP3/P1PB4/2P2PPP/R1BQK1NR,0,0,0,0,0,0,15,15,8,8,1,1,2,1,1,2,2,2,3,3,6,4,3,2,0,0,0,0,25,4,5,2,0,0,0,0,0,0,0,0,2,1,6,6,0,0,0,0,2,1,8,25,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5
c3dd5bc4-509f-41ed-a530-2ed89914b58a,13,wzprichard,exd5,e4d5,e4,d5,P,White,r1bqk1nr/pp1n1ppp/4p3/2pP4/3P4/P1PB4/2P2PPP/R1BQK1NR,0,0,0,0,0,0,15,14,8,7,1,1,2,1,1,2,2,2,4,3,6,4,3,1,1,0,0,0,25,4,5,1,1,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,1,1,8,25,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5
c3dd5bc4-509f-41ed-a530-2ed89914b58a,14,ivanchuk86,exd5,e6d5,e6,d5,P,Black,r1bqk1nr/pp1n1ppp/8/2pp4/3P4/P1PB4/2P2PPP/R1BQK1NR,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,6,4,3,1,0,0,0,0,25,4,5,1,0,0,0,0,0,0,0,0,2,0,6,6,0,0,0,0,2,0,8,25,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5
c3dd5bc4-509f-41ed-a530-2ed89914b58a,15,wzprichard,Nf3,g1f3,g1,f3,N,White,r1bqk1nr/pp1n1ppp/8/2pp4/3P4/P1PB1N2/2P2PPP/R1BQK2R,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,5,4,4,1,0,0,0,0,22,4,8,1,0,0,0,0,0,0,0,0,2,0,6,6,0,0,0,0,2,0,8,25,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3
c3dd5bc4-509f-41ed-a530-2ed89914b58a,16,ivanchuk86,Ngf6,g8f6,g8,f6,N,Black,r1bqk2r/pp1n1ppp/5n2/2pp4/3P4/P1PB1N2/2P2PPP/R1BQK2R,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,5,4,4,1,0,0,0,0,22,4,8,1,0,0,0,0,0,0,0,0,2,1,6,5,0,0,0,0,2,3,8,22,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6
c3dd5bc4-509f-41ed-a530-2ed89914b58a,17,wzprichard,Bg5,c1g5,c1,g5,B,White,r1bqk2r/pp1n1ppp/5n2/2pp2B1/3P4/P1PB1N2/2P2PPP/R2QK2R,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,4,4,4,1,1,0,0,0,19,4,8,1,3,0,0,0,0,0,0,0,2,1,6,5,0,0,0,0,2,3,8,22,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5
c3dd5bc4-509f-41ed-a530-2ed89914b58a,18,ivanchuk86,O-O,e8g8,e8,g8,K,Black,r1bq1rk1/pp1n1ppp/5n2/2pp2B1/3P4/P1PB1N2/2P2PPP/R2QK2R,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,4,4,4,1,1,0,0,0,19,4,8,1,3,0,0,0,0,0,0,0,2,1,6,5,0,0,0,0,2,3,8,22,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O
c3dd5bc4-509f-41ed-a530-2ed89914b58a,19,wzprichard,O-O,e1g1,e1,g1,K,White,r1bq1rk1/pp1n1ppp/5n2/2pp2B1/3P4/P1PB1N2/2P2PPP/R2Q1RK1,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,4,4,4,1,1,0,0,0,19,4,8,1,3,0,0,0,0,0,0,0,2,1,6,5,0,0,0,0,2,3,8,22,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O
c3dd5bc4-509f-41ed-a530-2ed89914b58a,20,ivanchuk86,Qb6,d8b6,d8,b6,Q,Black,r1b2rk1/pp1n1ppp/1q3n2/2pp2B1/3P4/P1PB1N2/2P2PPP/R2Q1RK1,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,4,4,4,1,1,0,0,0,19,4,8,1,3,0,0,0,0,0,0,0,2,2,6,4,0,0,0,0,2,12,8,13,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O|Qb6
